,label_gran_0,label_gran_1,label_gran_2,label_gran_3,label_gran_4,label_gran_5,class,path
300,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/7883863.367993.jpg
301,20,10,5,2,1,0,12,Shoes/Firstwalker/Twig Kids/7844209.3.jpg
302,3,1,0,0,0,0,1,Boots/Ankle/ECCO/7950320.3.jpg
303,12,6,3,1,0,0,5,Shoes/Flats/Nine West/8113548.23943.jpg
304,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Under Armour/8047013.1114.jpg
305,8,4,2,1,0,0,6,Shoes/Loafers/Hush Puppies/7904289.334768.jpg
306,0,0,0,0,0,0,8,Shoes/Oxfords/ECCO/7606276.222698.jpg
307,11,5,2,1,0,0,2,Shoes/Heels/rsvp/8086288.4751.jpg
308,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike Kids/8068585.387461.jpg
309,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/8058707.133342.jpg
310,11,5,2,1,0,0,2,Shoes/Heels/Clarks/7993236.72.jpg
311,10,5,2,1,0,0,4,Boots/Mid-Calf/Nina Kids/8017303.116257.jpg
312,17,8,4,2,1,0,3,Sandals/Flat/Steve Madden/8098829.3091.jpg
313,15,7,3,1,0,0,7,Boots/Knee High/KORS Michael Kors Kids/7986006.3.jpg
314,17,8,4,2,1,0,3,Sandals/Flat/Burberry/8068861.387653.jpg
315,3,1,0,0,0,0,1,Boots/Ankle/Frye/7550052.301571.jpg
316,12,6,3,1,0,0,5,Shoes/Flats/adidas by Stella McCartney/7892380.326529.jpg
317,12,6,3,1,0,0,5,Shoes/Flats/Sigerson Morrison/7985740.147.jpg
318,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Kids/7973289.12293.jpg
319,8,4,2,1,0,0,6,Shoes/Loafers/Hush Puppies/8063826.76276.jpg
320,17,8,4,2,1,0,3,Sandals/Flat/FitFlop/7911271.84.jpg
321,3,1,0,0,0,0,1,Boots/Ankle/Neil M%2E/7841676.16458.jpg
322,10,5,2,1,0,0,4,Boots/Mid-Calf/Gentle Souls/7834987.1430.jpg
323,0,0,0,0,0,0,8,Shoes/Oxfords/Josef Seibel/8010454.366536.jpg
324,10,5,2,1,0,0,4,Boots/Mid-Calf/Teva/7960650.401.jpg
325,11,5,2,1,0,0,2,Shoes/Heels/Giuseppe Zanotti/8003216.77435.jpg
326,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Converse/8034055.15.jpg
327,15,7,3,1,0,0,7,Boots/Knee High/Frye/7792053.184651.jpg
328,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Onitsuka Tiger by Asics/7989160.133.jpg
329,3,1,0,0,0,0,1,Boots/Ankle/Allrounder by Mephisto/8006184.365570.jpg
330,11,5,2,1,0,0,2,Shoes/Heels/LifeStride/7424156.9.jpg
331,10,5,2,1,0,0,4,Boots/Mid-Calf/Durango/105704.20.jpg
332,11,5,2,1,0,0,2,Shoes/Heels/Ralph Lauren Collection/8017308.3.jpg
333,10,5,2,1,0,0,4,Boots/Mid-Calf/Frye/7697136.256521.jpg
334,17,8,4,2,1,0,3,Sandals/Flat/Michael Antonio/8009465.934.jpg
335,10,5,2,1,0,0,4,Boots/Mid-Calf/Nine West/8020683.328.jpg
336,3,1,0,0,0,0,1,Boots/Ankle/NO SOX/8046703.820.jpg
337,12,6,3,1,0,0,5,Shoes/Flats/KORS Michael Kors Kids/7902505.1901.jpg
338,11,5,2,1,0,0,2,Shoes/Heels/Anne Klein/7869985.77768.jpg
339,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Blowfish/8069903.354486.jpg
340,10,5,2,1,0,0,4,Boots/Mid-Calf/Calvin Klein/8035140.3.jpg
341,15,7,3,1,0,0,7,Boots/Knee High/Franco Sarto/8045168.16835.jpg
342,5,2,1,0,0,0,10,Slippers/Slipper Flats/UGG/112305.1279.jpg
343,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS KIDS/8069338.3.jpg
344,12,6,3,1,0,0,5,Shoes/Flats/Frye/8061995.247339.jpg
345,12,6,3,1,0,0,5,Shoes/Flats/Primigi Kids/8022922.106.jpg
346,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Puma Kids/7989467.355369.jpg
347,3,1,0,0,0,0,1,Boots/Ankle/Roxy/7986166.3.jpg
348,0,0,0,0,0,0,8,Shoes/Oxfords/Robert Clergerie/8005954.60.jpg
349,10,5,2,1,0,0,4,Boots/Mid-Calf/Diba/8029185.3.jpg
350,5,2,1,0,0,0,10,Slippers/Slipper Flats/L.B. Evans/8029288.275.jpg
351,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/inov-8/7310090.139.jpg
352,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS Work/8073094.1577.jpg
353,17,8,4,2,1,0,3,Sandals/Flat/Diane Von Furstenberg/8013746.367619.jpg
354,8,4,2,1,0,0,6,Shoes/Loafers/Eastland/7295932.255.jpg
355,3,1,0,0,0,0,1,Boots/Ankle/Palladium Kids/7981416.6452.jpg
356,8,4,2,1,0,0,6,Shoes/Loafers/Bella-Vita/8016230.368452.jpg
357,11,5,2,1,0,0,2,Shoes/Heels/Nine West/8051122.594.jpg
358,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Mizuno/8069170.387774.jpg
359,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS Kids/7875448.319025.jpg
360,17,8,4,2,1,0,3,Sandals/Flat/FitFlop/8102654.290052.jpg
361,3,1,0,0,0,0,1,Boots/Ankle/Merrell/7987319.524.jpg
362,10,5,2,1,0,0,4,Boots/Mid-Calf/Stetson/7883542.323168.jpg
363,15,7,3,1,0,0,7,Boots/Knee High/Cole Haan/8000929.7686.jpg
364,12,6,3,1,0,0,5,Shoes/Flats/Vaneli/7975631.355195.jpg
365,10,5,2,1,0,0,4,Boots/Mid-Calf/Timberland PRO/7909568.6.jpg
366,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Timberland Kids/7493239.246097.jpg
367,12,6,3,1,0,0,5,Shoes/Flats/Naot Footwear/7997973.328155.jpg
368,11,5,2,1,0,0,2,Shoes/Heels/Caparros/8090414.273623.jpg
369,11,5,2,1,0,0,2,Shoes/Heels/Stuart Weitzman Bridal & Evening Collection/7978045.99.jpg
370,11,5,2,1,0,0,2,Shoes/Heels/BCBGeneration/7999026.363609.jpg
371,10,5,2,1,0,0,4,Boots/Mid-Calf/Kamik/7346150.3.jpg
372,0,0,0,0,0,0,8,Shoes/Oxfords/Stuart Weitzman for The Cool People/8008944.106.jpg
373,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/8013575.367508.jpg
374,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Onitsuka Tiger by Asics/7165606.110009.jpg
375,20,10,5,2,1,0,12,Shoes/Firstwalker/Twig Kids/8022184.401.jpg
376,3,1,0,0,0,0,1,Boots/Ankle/El Naturalista/8024630.24543.jpg
377,0,0,0,0,0,0,8,Shoes/Oxfords/Stride Rite/7814459.3.jpg
378,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Superga/7750481.385.jpg
379,3,1,0,0,0,0,1,Boots/Ankle/Mezlan/8030780.2247.jpg
380,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans Kids/7607998.385241.jpg
381,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Originals/7600107.97852.jpg
382,0,0,0,0,0,0,8,Shoes/Oxfords/Jumping Jacks Kids/7797612.72.jpg
383,3,1,0,0,0,0,1,Boots/Ankle/Florsheim/7996985.109326.jpg
384,3,1,0,0,0,0,1,Boots/Ankle/True Religion/8034221.4854.jpg
385,3,1,0,0,0,0,1,Boots/Ankle/Merrell/7813118.275.jpg
386,15,7,3,1,0,0,7,Boots/Knee High/El Naturalista/8024628.24543.jpg
387,5,2,1,0,0,0,10,Slippers/Slipper Flats/Patricia Green/7499018.564.jpg
388,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7971586.369545.jpg
389,5,2,1,0,0,0,10,Slippers/Slipper Flats/UGG/7138704.621.jpg
390,10,5,2,1,0,0,4,Boots/Mid-Calf/Tommy Hilfiger Kids/8028073.513.jpg
391,12,6,3,1,0,0,5,Shoes/Flats/De Osu Kids/7784139.13055.jpg
392,8,4,2,1,0,0,6,Shoes/Loafers/Spring Step/8034806.386333.jpg
393,10,5,2,1,0,0,4,Boots/Mid-Calf/Keen Utility/7821270.325.jpg
394,10,5,2,1,0,0,4,Boots/Mid-Calf/UGG/107213.18.jpg
395,17,8,4,2,1,0,3,Sandals/Flat/Reef/7502046.322617.jpg
396,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/etnies/7380741.16634.jpg
397,0,0,0,0,0,0,8,Shoes/Oxfords/Frye/7650773.325.jpg
398,3,1,0,0,0,0,1,Boots/Ankle/L.A.M.B%2E/8042710.151.jpg
399,10,5,2,1,0,0,4,Boots/Mid-Calf/Gabriella Rocha/7793943.97558.jpg
400,5,2,1,0,0,0,10,Slippers/Slipper Flats/Ragg Kids/7685754.585.jpg
401,3,1,0,0,0,0,1,Boots/Ankle/Spirit by Lucchese/8027685.2133.jpg
402,3,1,0,0,0,0,1,Boots/Ankle/Vivobarefoot/7977497.325.jpg
403,8,4,2,1,0,0,6,Shoes/Loafers/OluKai/7978415.150930.jpg
404,11,5,2,1,0,0,2,Shoes/Heels/Rieker/7756785.11.jpg
405,12,6,3,1,0,0,5,Shoes/Flats/Cole Haan/7667036.397026.jpg
406,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Sanita/7935005.401.jpg
407,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Alegria/8021610.723.jpg
408,17,8,4,2,1,0,3,Sandals/Flat/rsvp/8086282.632.jpg
409,12,6,3,1,0,0,5,Shoes/Flats/See Kai Run Kids/7998476.3.jpg
410,15,7,3,1,0,0,7,Boots/Knee High/Rieker/8007045.365690.jpg
411,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Heelys/7904389.32666.jpg
412,11,5,2,1,0,0,2,Shoes/Heels/Lilly Pulitzer/7925150.621.jpg
413,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Under Armour/8046483.1066.jpg
414,3,1,0,0,0,0,1,Boots/Ankle/Dr. Martens/8004373.183092.jpg
415,5,2,1,0,0,0,10,Slippers/Slipper Flats/Propet/7671968.3.jpg
416,0,0,0,0,0,0,8,Shoes/Oxfords/Lumiani/7858387.261.jpg
417,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Montrail/7920245.335099.jpg
418,5,2,1,0,0,0,10,Slippers/Slipper Flats/OluKai/7911958.18.jpg
419,1,0,0,0,0,0,13,Shoes/Prewalker/pediped/7997980.5433.jpg
420,3,1,0,0,0,0,1,Boots/Ankle/Florsheim/7996943.827.jpg
421,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Saucony Originals/7166191.378274.jpg
422,17,8,4,2,1,0,3,Sandals/Flat/Naot Footwear/7901607.330167.jpg
423,10,5,2,1,0,0,4,Boots/Mid-Calf/Dingo/8003161.60996.jpg
424,8,4,2,1,0,0,6,Shoes/Loafers/Alexander McQueen/8024787.371307.jpg
425,5,2,1,0,0,0,10,Slippers/Slipper Flats/Patricia Green/7529873.15.jpg
426,10,5,2,1,0,0,4,Boots/Mid-Calf/Kamik/7346150.18.jpg
427,11,5,2,1,0,0,2,Shoes/Heels/Fidji/8031380.3.jpg
428,10,5,2,1,0,0,4,Boots/Mid-Calf/Giuseppe Zanotti/8025520.385.jpg
429,12,6,3,1,0,0,5,Shoes/Flats/Gentle Souls/7676998.3.jpg
430,8,4,2,1,0,0,6,Shoes/Loafers/ALDO/8093338.60941.jpg
431,17,8,4,2,1,0,3,Sandals/Flat/LAUREN Ralph Lauren/7956959.347926.jpg
432,3,1,0,0,0,0,1,Boots/Ankle/Columbia/7956981.30872.jpg
433,10,5,2,1,0,0,4,Boots/Mid-Calf/J. Renee/8020430.3.jpg
434,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Zigi/8098507.18796.jpg
435,10,5,2,1,0,0,4,Boots/Mid-Calf/Durango Kids/7145751.559.jpg
436,11,5,2,1,0,0,2,Shoes/Heels/Nine West/8051122.107745.jpg
437,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans Kids/7977519.375103.jpg
438,3,1,0,0,0,0,1,Boots/Ankle/Frye/7572604.301559.jpg
439,17,8,4,2,1,0,3,Sandals/Flat/Reef/7606684.373788.jpg
440,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Bogs/7904579.396.jpg
441,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7964342.367073.jpg
442,11,5,2,1,0,0,2,Shoes/Heels/rsvp/8086288.1334.jpg
443,3,1,0,0,0,0,1,Boots/Ankle/Wolverine/7997638.325.jpg
444,3,1,0,0,0,0,1,Boots/Ankle/John Varvatos/7605340.11414.jpg
445,17,8,4,2,1,0,3,Sandals/Flat/Sanuk Kids/7658787.559.jpg
446,7,3,1,0,0,0,18,Sandals/Athletic/Keen Kids/7397030.4535.jpg
447,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Chaco/7983240.3.jpg
448,0,0,0,0,0,0,8,Shoes/Oxfords/NO SOX/8038223.32202.jpg
449,10,5,2,1,0,0,4,Boots/Mid-Calf/Stuart Weitzman/7999532.210439.jpg
450,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/8076030.2557.jpg
451,5,2,1,0,0,0,10,Slippers/Slipper Flats/Ragg Kids/7881094.18055.jpg
452,11,5,2,1,0,0,2,Shoes/Heels/J. Renee/7235670.216208.jpg
453,3,1,0,0,0,0,1,Boots/Ankle/Jumping Jacks Kids/7995630.362624.jpg
454,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Mizuno/8067277.7243.jpg
455,17,8,4,2,1,0,3,Sandals/Flat/Rebecca Minkoff/8069962.388148.jpg
456,10,5,2,1,0,0,4,Boots/Mid-Calf/Stuart Weitzman/7237393.238567.jpg
457,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Globe Kids/7576992.330383.jpg
458,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Globe/7859525.299321.jpg
459,12,6,3,1,0,0,5,Shoes/Flats/taos Footwear/8132562.409459.jpg
460,10,5,2,1,0,0,4,Boots/Mid-Calf/Frye Kids/7807956.325.jpg
461,8,4,2,1,0,0,6,Shoes/Loafers/Cobb Hill/8073139.401.jpg
462,0,0,0,0,0,0,8,Shoes/Oxfords/Florsheim/7830220.244878.jpg
463,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/DC Kids/7300895.393318.jpg
464,15,7,3,1,0,0,7,Boots/Knee High/Isola/8016851.367526.jpg
465,17,8,4,2,1,0,3,Sandals/Flat/Sperry Kids/7495492.325.jpg
466,11,5,2,1,0,0,2,Shoes/Heels/DSQUARED2/8025287.371422.jpg
467,11,5,2,1,0,0,2,Shoes/Heels/Amiana/8028136.140808.jpg
468,5,2,1,0,0,0,10,Slippers/Slipper Flats/Patricia Green/8052667.559.jpg
469,17,8,4,2,1,0,3,Sandals/Flat/Vidorreta/7919394.385.jpg
470,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Keen Kids/7593970.387237.jpg
471,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/7903843.151.jpg
472,3,1,0,0,0,0,1,Boots/Ankle/The North Face/7784952.145934.jpg
473,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Montrail/7920235.335113.jpg
474,11,5,2,1,0,0,2,Shoes/Heels/Annie/8014623.367908.jpg
475,17,8,4,2,1,0,3,Sandals/Flat/Touch Ups/7952944.934.jpg
476,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Keen Kids/8068163.387194.jpg
477,17,8,4,2,1,0,3,Sandals/Flat/Reef/7884473.3.jpg
478,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/DVS Shoe Company/7270445.361431.jpg
479,11,5,2,1,0,0,2,Shoes/Heels/Gabriella Rocha/7371547.56528.jpg
480,3,1,0,0,0,0,1,Boots/Ankle/Keen Kids/7968176.351953.jpg
481,3,1,0,0,0,0,1,Boots/Ankle/Nine West/8023414.106.jpg
482,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Reebok Kids/7979349.373765.jpg
483,11,5,2,1,0,0,2,Shoes/Heels/Loeffler Randall/7963289.19.jpg
484,20,10,5,2,1,0,12,Shoes/Firstwalker/Agatha Ruiz De La Prada Kids/8004041.585.jpg
485,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Easy Spirit/8042524.4854.jpg
486,4,2,1,0,0,0,11,Shoes/Boat Shoes/Sebago/7888055.283031.jpg
487,14,7,3,1,0,0,9,Shoes/Clogs and Mules/SKECHERS/7431037.275.jpg
488,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ECCO/7889052.345620.jpg
489,3,1,0,0,0,0,1,Boots/Ankle/See Kai Run Kids/7998530.6.jpg
490,17,8,4,2,1,0,3,Sandals/Flat/Volcom/7888903.151.jpg
491,17,8,4,2,1,0,3,Sandals/Flat/Salt Water Sandal by Hoy Shoes/7534593.6.jpg
492,17,8,4,2,1,0,3,Sandals/Flat/Josef Seibel/7902590.705.jpg
493,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Polo Ralph Lauren/7950926.345840.jpg
494,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Lacoste/8073899.18591.jpg
495,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vivobarefoot/7898430.124204.jpg
496,17,8,4,2,1,0,3,Sandals/Flat/Montrail/7213012.356395.jpg
497,15,7,3,1,0,0,7,Boots/Knee High/Kenneth Cole Reaction/8055225.72.jpg
498,11,5,2,1,0,0,2,Shoes/Heels/Rieker/7563804.1162.jpg
499,10,5,2,1,0,0,4,Boots/Mid-Calf/Stuart Weitzman/7999533.82.jpg
500,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Spring Step/7704464.3490.jpg
501,12,6,3,1,0,0,5,Shoes/Flats/The Cool People/8101402.11.jpg
502,15,7,3,1,0,0,7,Boots/Knee High/Gabriella Rocha/8009631.366266.jpg
503,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Josef Seibel/7363894.122182.jpg
504,3,1,0,0,0,0,1,Boots/Ankle/Arche/8031532.4491.jpg
505,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Golf/7908805.80417.jpg
506,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Creative Recreation/7292925.144.jpg
507,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7755899.353586.jpg
508,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Saucony/7969864.259190.jpg
509,10,5,2,1,0,0,4,Boots/Mid-Calf/Tecnica Kids/8003507.632.jpg
510,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Geox Kids/8016581.3.jpg
511,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7755885.277784.jpg
512,0,0,0,0,0,0,8,Shoes/Oxfords/Rockport/7996899.8802.jpg
513,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Gravis/7980986.93647.jpg
514,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7925314.353406.jpg
515,7,3,1,0,0,0,18,Sandals/Athletic/adidas/7368136.124874.jpg
516,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Mizuno/8069204.387796.jpg
517,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vivobarefoot/7898510.329143.jpg
518,10,5,2,1,0,0,4,Boots/Mid-Calf/Frye/7697012.256488.jpg
519,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS Kids/7968684.352228.jpg
520,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Chicago Skates/7329183.3.jpg
521,15,7,3,1,0,0,7,Boots/Knee High/Primigi Kids/8024487.3.jpg
522,8,4,2,1,0,0,6,Shoes/Loafers/Cole Haan/7821968.3.jpg
523,11,5,2,1,0,0,2,Shoes/Heels/Coloriffics/8083288.632.jpg
524,6,3,1,0,0,0,14,Sandals/Heel/Walking Cradles/7646197.6929.jpg
525,15,7,3,1,0,0,7,Boots/Knee High/Frye/7792108.274157.jpg
526,11,5,2,1,0,0,2,Shoes/Heels/Anne Klein/8002083.1748.jpg
527,3,1,0,0,0,0,1,Boots/Ankle/Stuart Weitzman/7999056.158492.jpg
528,15,7,3,1,0,0,7,Boots/Knee High/Born/7986102.72.jpg
529,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Tsukihoshi Kids/7920072.334996.jpg
530,3,1,0,0,0,0,1,Boots/Ankle/Call it SPRING/8051855.3.jpg
531,17,8,4,2,1,0,3,Sandals/Flat/Cobian/7498929.3.jpg
532,10,5,2,1,0,0,4,Boots/Mid-Calf/EMU Australia/7688366.278.jpg
533,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/etnies/7965763.151.jpg
534,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Merrell/7879593.359499.jpg
535,11,5,2,1,0,0,2,Shoes/Heels/Steven/8130134.22218.jpg
536,0,0,0,0,0,0,8,Shoes/Oxfords/Lloyd/8045800.13073.jpg
537,12,6,3,1,0,0,5,Shoes/Flats/Enzo Angiolini/8030388.373423.jpg
538,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Avia/8070043.388190.jpg
539,3,1,0,0,0,0,1,Boots/Ankle/Five Ten/8013731.101939.jpg
540,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Running/7976951.356008.jpg
541,10,5,2,1,0,0,4,Boots/Mid-Calf/Dirty Laundry/7899410.3.jpg
542,17,8,4,2,1,0,3,Sandals/Flat/Bebe/8039532.7229.jpg
543,17,8,4,2,1,0,3,Sandals/Flat/SoftWalk/7600799.207874.jpg
544,0,0,0,0,0,0,8,Shoes/Oxfords/Dansko/7809308.69.jpg
545,8,4,2,1,0,0,6,Shoes/Loafers/French Sole/8036064.374984.jpg
546,15,7,3,1,0,0,7,Boots/Knee High/Juicy Couture Kids/8024432.3.jpg
547,8,4,2,1,0,0,6,Shoes/Loafers/Patagonia/7495020.79745.jpg
548,11,5,2,1,0,0,2,Shoes/Heels/Badgley Mischka/8010464.10940.jpg
549,11,5,2,1,0,0,2,Shoes/Heels/Taryn Rose/7966629.3.jpg
550,17,8,4,2,1,0,3,Sandals/Flat/Sbicca/7990446.2006.jpg
551,5,2,1,0,0,0,10,Slippers/Slipper Flats/Stride Rite/7993722.9.jpg
552,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/7945456.2190.jpg
553,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Brooks/7726298.95752.jpg
554,10,5,2,1,0,0,4,Boots/Mid-Calf/Frye/8003586.364890.jpg
555,0,0,0,0,0,0,8,Shoes/Oxfords/See Kai Run Kids/7998567.401.jpg
556,11,5,2,1,0,0,2,Shoes/Heels/Nine West/8050744.379522.jpg
557,11,5,2,1,0,0,2,Shoes/Heels/Giuseppe Zanotti/7964869.158.jpg
558,11,5,2,1,0,0,2,Shoes/Heels/Burberry/8039404.3.jpg
559,8,4,2,1,0,0,6,Shoes/Loafers/Primigi Kids/8020565.57292.jpg
560,15,7,3,1,0,0,7,Boots/Knee High/Bandolino/8073381.72.jpg
561,5,2,1,0,0,0,10,Slippers/Slipper Flats/L.B. Evans/8029284.106.jpg
562,8,4,2,1,0,0,6,Shoes/Loafers/Madden Girl/8135631.1763.jpg
563,17,8,4,2,1,0,3,Sandals/Flat/Clarks/7892250.31334.jpg
564,3,1,0,0,0,0,1,Boots/Ankle/The North Face/7999449.363814.jpg
565,12,6,3,1,0,0,5,Shoes/Flats/ECCO/7604133.3.jpg
566,11,5,2,1,0,0,2,Shoes/Heels/Jessica Simpson/8082348.247448.jpg
567,17,8,4,2,1,0,3,Sandals/Flat/Clarks/8079981.158.jpg
568,12,6,3,1,0,0,5,Shoes/Flats/Primigi Kids/8022059.89.jpg
569,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans/7213526.384952.jpg
570,6,3,1,0,0,0,14,Sandals/Heel/Onex/7622629.10883.jpg
571,11,5,2,1,0,0,2,Shoes/Heels/Sam Edelman/7873633.195280.jpg
572,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Haflinger/8023520.18.jpg
573,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Keds/7700539.183092.jpg
574,3,1,0,0,0,0,1,Boots/Ankle/Chippewa/7847672.3.jpg
575,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/7882817.574.jpg
576,11,5,2,1,0,0,2,Shoes/Heels/Pour La Victoire/7675107.360996.jpg
577,11,5,2,1,0,0,2,Shoes/Heels/Stuart Weitzman Bridal & Evening Collection/8051308.933.jpg
578,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/7888483.5668.jpg
579,10,5,2,1,0,0,4,Boots/Mid-Calf/Kamik/7811121.3.jpg
580,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Reebok Lifestyle/7271189.14.jpg
581,12,6,3,1,0,0,5,Shoes/Flats/Primigi Kids/8022522.9.jpg
582,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Saucony Kids/7992543.361568.jpg
583,3,1,0,0,0,0,1,Boots/Ankle/Patagonia/7810991.101615.jpg
584,11,5,2,1,0,0,2,Shoes/Heels/Wolky/8024869.371331.jpg
585,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Merrell/7813565.24552.jpg
586,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Osiris/7645081.373266.jpg
587,11,5,2,1,0,0,2,Shoes/Heels/Jessica Simpson/8064935.350457.jpg
588,0,0,0,0,0,0,8,Shoes/Oxfords/John Varvatos/8015551.11414.jpg
589,17,8,4,2,1,0,3,Sandals/Flat/Earth/8099696.3.jpg
590,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Converse Kids/7268684.142860.jpg
591,3,1,0,0,0,0,1,Boots/Ankle/Pikolinos/8017315.6900.jpg
592,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas/7976584.324007.jpg
593,8,4,2,1,0,0,6,Shoes/Loafers/To Boot New York/8000555.3079.jpg
594,15,7,3,1,0,0,7,Boots/Knee High/Frye/7371451.401.jpg
595,8,4,2,1,0,0,6,Shoes/Loafers/Venettini Kids/8039933.376214.jpg
596,17,8,4,2,1,0,3,Sandals/Flat/Justin/7726697.6.jpg
597,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Reebok Kids/7979667.356995.jpg
598,11,5,2,1,0,0,2,Shoes/Heels/Enzo Angiolini/8128683.106.jpg
599,17,8,4,2,1,0,3,Sandals/Flat/Nike Kids/7588773.388293.jpg
600,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/7973593.3.jpg
601,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Salomon/7982164.183092.jpg
